date,PGTM,station,PRCP,SNOW,SNWD,TMAX,TMIN,WT03,WT16,WT01,WT08,WT02,TSUN,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG,WT07,WT05
1962-10-23T00:00:00,1142.0,GHCND:USW00012839,0.05,0.0,0.0,84.0,72.0,1.0,1.0,,,,,,,,,,,,,,
1962-10-24T00:00:00,1948.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,67.0,,,,,,,,,,,,,,,,
1962-10-25T00:00:00,1236.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,62.0,,,,,,,,,,,,,,,,
1962-10-26T00:00:00,2042.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,64.0,,,,,,,,,,,,,,,,
1962-10-27T00:00:00,1500.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,62.0,,,,,,,,,,,,,,,,
1962-10-28T00:00:00,1412.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,72.0,,,,,,,,,,,,,,,,
1962-10-29T00:00:00,1312.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,66.0,,,,,,,,,,,,,,,,
1962-10-30T00:00:00,1054.0,GHCND:USW00012839,0.23,0.0,0.0,77.0,64.0,1.0,1.0,,,,,,,,,,,,,,
1962-10-31T00:00:00,624.0,GHCND:USW00012839,0.35,0.0,0.0,80.0,65.0,1.0,1.0,,1.0,,,,,,,,,,,,
1962-11-01T00:00:00,1318.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,64.0,,,,,,,,,,,,,,,,
1962-11-02T00:00:00,1612.0,GHCND:USW00012839,0.44,0.0,0.0,80.0,62.0,,1.0,1.0,1.0,,,,,,,,,,,,
1962-11-03T00:00:00,1512.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,62.0,,,1.0,,,,,,,,,,,,,
1962-11-04T00:00:00,1530.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,61.0,,1.0,,,,,,,,,,,,,,
1962-11-05T00:00:00,1300.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,55.0,,,,,,,,,,,,,,,,
1962-11-06T00:00:00,1706.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,55.0,,,,,,,,,,,,,,,,
1962-11-07T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,62.0,,1.0,,,,,,,,,,,,,,
1962-11-08T00:00:00,2342.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,72.0,,,,,,,,,,,,,,,,
1962-11-09T00:00:00,1518.0,GHCND:USW00012839,3.57,0.0,0.0,78.0,63.0,1.0,1.0,,1.0,,,,,,,,,,,,
1962-11-10T00:00:00,1200.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,56.0,,,,,,,,,,,,,,,,
1962-11-11T00:00:00,936.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,53.0,,,,1.0,,,,,,,,,,,,
1962-11-12T00:00:00,1118.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,54.0,,1.0,,,,,,,,,,,,,,
1962-11-13T00:00:00,806.0,GHCND:USW00012839,0.08,0.0,0.0,72.0,59.0,,1.0,1.0,,,,,,,,,,,,,
1962-11-14T00:00:00,1112.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,58.0,,1.0,,,,,,,,,,,,,,
1962-11-15T00:00:00,1242.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,60.0,,1.0,,,,,,,,,,,,,,
1962-11-16T00:00:00,1012.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,58.0,,,,,,,,,,,,,,,,
1962-11-17T00:00:00,1206.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,65.0,,1.0,,,,,,,,,,,,,,
1962-11-18T00:00:00,1118.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,63.0,,1.0,,,,,,,,,,,,,,
1962-11-19T00:00:00,1430.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,64.0,,,1.0,1.0,,,,,,,,,,,,
1962-11-20T00:00:00,954.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,68.0,,,,,,,,,,,,,,,,
1962-11-21T00:00:00,1242.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,72.0,,,,,,,,,,,,,,,,
1962-11-22T00:00:00,1018.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,65.0,,1.0,,,,,,,,,,,,,,
1962-11-23T00:00:00,1412.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,58.0,,,,,,,,,,,,,,,,
1962-11-24T00:00:00,1118.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,70.0,,1.0,,,,,,,,,,,,,,
1962-11-25T00:00:00,1142.0,GHCND:USW00012839,0.04,0.0,0.0,76.0,66.0,,1.0,,,,,,,,,,,,,,
1962-11-26T00:00:00,1636.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,51.0,,,,,,,,,,,,,,,,
1962-11-27T00:00:00,48.0,GHCND:USW00012839,0.0,0.0,0.0,67.0,45.0,,,,,,,,,,,,,,,,
1962-11-28T00:00:00,606.0,GHCND:USW00012839,0.0,0.0,0.0,63.0,55.0,,1.0,1.0,1.0,,,,,,,,,,,,
1962-11-29T00:00:00,1412.0,GHCND:USW00012839,0.02,0.0,0.0,61.0,56.0,,1.0,1.0,1.0,,,,,,,,,,,,
1962-11-30T00:00:00,1336.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,53.0,,1.0,1.0,1.0,,,,,,,,,,,,
1962-12-01T00:00:00,1300.0,GHCND:USW00012839,0.06,0.0,0.0,69.0,61.0,,1.0,,,,,,,,,,,,,,
1962-12-02T00:00:00,1318.0,GHCND:USW00012839,0.0,0.0,0.0,67.0,55.0,,,1.0,1.0,,,,,,,,,,,,
1962-12-03T00:00:00,1342.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,57.0,,,1.0,1.0,,,,,,,,,,,,
1962-12-04T00:00:00,1412.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,56.0,,,,,,,,,,,,,,,,
1962-12-05T00:00:00,2324.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,56.0,,1.0,1.0,,,,,,,,,,,,,
1962-12-06T00:00:00,400.0,GHCND:USW00012839,0.05,0.0,0.0,67.0,51.0,,1.0,,,,,,,,,,,,,,
1962-12-07T00:00:00,1330.0,GHCND:USW00012839,0.0,0.0,0.0,62.0,49.0,,1.0,,,,,,,,,,,,,,
1962-12-08T00:00:00,1600.0,GHCND:USW00012839,0.05,0.0,0.0,70.0,54.0,,1.0,,1.0,,,,,,,,,,,,
1962-12-09T00:00:00,1018.0,GHCND:USW00012839,0.0,0.0,0.0,68.0,52.0,,1.0,1.0,1.0,,,,,,,,,,,,
1962-12-10T00:00:00,1254.0,GHCND:USW00012839,0.0,0.0,0.0,56.0,43.0,,,,,,,,,,,,,,,,
1962-12-11T00:00:00,1548.0,GHCND:USW00012839,0.0,0.0,0.0,67.0,36.0,,,,1.0,,,,,,,,,,,,
1962-12-12T00:00:00,1754.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,45.0,,,,,,,,,,,,,,,,
1962-12-13T00:00:00,506.0,GHCND:USW00012839,0.0,0.0,0.0,55.0,35.0,,,,,,,,,,,,,,,,
1962-12-14T00:00:00,1148.0,GHCND:USW00012839,0.0,0.0,0.0,59.0,35.0,,,,,,,,,,,,,,,,
1962-12-15T00:00:00,1218.0,GHCND:USW00012839,0.0,0.0,0.0,65.0,40.0,,,,1.0,,,,,,,,,,,,
1962-12-16T00:00:00,1312.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,43.0,,,,1.0,,,,,,,,,,,,
1962-12-17T00:00:00,1436.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,52.0,,1.0,,,,,,,,,,,,,,
1962-12-18T00:00:00,1200.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,56.0,,,,,,,,,,,,,,,,
1962-12-19T00:00:00,1230.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,61.0,,1.0,,1.0,,,,,,,,,,,,
1962-12-20T00:00:00,1306.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,57.0,,,1.0,1.0,,,,,,,,,,,,
1962-12-21T00:00:00,936.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,63.0,,,,,,,,,,,,,,,,
1962-12-22T00:00:00,1524.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,66.0,,,,,,,,,,,,,,,,
1962-12-23T00:00:00,1212.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,61.0,,,1.0,1.0,,,,,,,,,,,,
1962-12-24T00:00:00,1230.0,GHCND:USW00012839,0.04,0.0,0.0,79.0,66.0,,1.0,,,,,,,,,,,,,,
1962-12-25T00:00:00,1536.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,72.0,,,,,,,,,,,,,,,,
1962-12-26T00:00:00,1106.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,68.0,,,,,,,,,,,,,,,,
1962-12-27T00:00:00,1118.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,66.0,,1.0,1.0,,,,,,,,,,,,,
1962-12-28T00:00:00,1454.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,66.0,,1.0,1.0,1.0,,,,,,,,,,,,
1962-12-29T00:00:00,954.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,68.0,,1.0,,,,,,,,,,,,,,
1962-12-30T00:00:00,1454.0,GHCND:USW00012839,0.0,0.0,0.0,75.0,58.0,,1.0,,,,,,,,,,,,,,
1963-10-01T00:00:00,1042.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,74.0,,1.0,,,,,,,,,,,,,,
1963-10-02T00:00:00,1754.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,73.0,,1.0,,,,,,,,,,,,,,
1963-10-03T00:00:00,1042.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,74.0,,1.0,,,,,,,,,,,,,,
1963-10-04T00:00:00,1212.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,78.0,,,,,,,,,,,,,,,,
1963-10-05T00:00:00,2242.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,78.0,,1.0,,,,,,,,,,,,,,
1963-10-06T00:00:00,1024.0,GHCND:USW00012839,0.25,0.0,0.0,84.0,74.0,,1.0,,,,,,,,,,,,,,
1963-10-07T00:00:00,636.0,GHCND:USW00012839,0.53,0.0,0.0,84.0,74.0,,1.0,,,,,,,,,,,,,,
1963-10-08T00:00:00,1030.0,GHCND:USW00012839,0.33,0.0,0.0,85.0,72.0,,1.0,,,,,,,,,,,,,,
1963-10-09T00:00:00,1530.0,GHCND:USW00012839,0.31,0.0,0.0,85.0,70.0,,1.0,,,,,,,,,,,,,,
1963-10-10T00:00:00,2118.0,GHCND:USW00012839,0.27,0.0,0.0,84.0,67.0,,1.0,,,,,,,,,,,,,,
1963-10-11T00:00:00,930.0,GHCND:USW00012839,0.03,0.0,0.0,79.0,70.0,,1.0,1.0,,,,,,,,,,,,,
1963-10-12T00:00:00,1430.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,68.0,,,,,,,,,,,,,,,,
1963-10-13T00:00:00,1248.0,GHCND:USW00012839,0.2,0.0,0.0,81.0,69.0,,1.0,,,,,,,,,,,,,,
1963-10-14T00:00:00,1548.0,GHCND:USW00012839,0.05,0.0,0.0,83.0,68.0,,1.0,,,,,,,,,,,,,,
1963-10-15T00:00:00,1554.0,GHCND:USW00012839,1.03,0.0,0.0,83.0,69.0,1.0,1.0,,,,,,,,,,,,,,
1963-10-16T00:00:00,1106.0,GHCND:USW00012839,1.13,0.0,0.0,79.0,68.0,1.0,1.0,,,,,,,,,,,,,,
1963-10-17T00:00:00,1054.0,GHCND:USW00012839,0.29,0.0,0.0,81.0,69.0,,1.0,,,,,,,,,,,,,,
1963-10-18T00:00:00,912.0,GHCND:USW00012839,0.01,0.0,0.0,81.0,65.0,,1.0,,,,,,,,,,,,,,
1963-10-19T00:00:00,1424.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,65.0,,1.0,,,,,,,,,,,,,,
1963-10-20T00:00:00,1454.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,66.0,,,,,,,,,,,,,,,,
1963-10-21T00:00:00,1506.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,64.0,,,,1.0,,,,,,,,,,,,
1963-10-22T00:00:00,1218.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,62.0,,,,1.0,,,,,,,,,,,,
1963-10-23T00:00:00,1324.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,68.0,,,,1.0,,,,,,,,,,,,
1963-10-24T00:00:00,1348.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,67.0,,,1.0,1.0,,,,,,,,,,,,
1963-10-25T00:00:00,1600.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,68.0,,,,1.0,,,,,,,,,,,,
1963-10-26T00:00:00,1430.0,GHCND:USW00012839,0.0,0.0,0.0,84.0,71.0,,,,1.0,,,,,,,,,,,,
1963-10-27T00:00:00,1324.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,72.0,,,,,,,,,,,,,,,,
1963-10-28T00:00:00,1906.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,72.0,,,,,,,,,,,,,,,,
1963-10-29T00:00:00,1148.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,66.0,,,,,,,,,,,,,,,,
1963-10-30T00:00:00,1212.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,61.0,,,,,,,,,,,,,,,,
1963-10-31T00:00:00,1200.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,63.0,,,,,,,,,,,,,,,,
1963-11-01T00:00:00,1154.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,64.0,,,,1.0,,,,,,,,,,,,
1963-11-03T00:00:00,1006.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,57.0,,,,,,,,,,,,,,,,
1963-11-04T00:00:00,1606.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,73.0,,,,,,,,,,,,,,,,
1963-11-05T00:00:00,130.0,GHCND:USW00012839,0.35,0.0,0.0,80.0,71.0,,1.0,,,,,,,,,,,,,,
1963-11-06T00:00:00,718.0,GHCND:USW00012839,0.37,0.0,0.0,84.0,67.0,1.0,1.0,,,,,,,,,,,,,,
1963-11-07T00:00:00,1254.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,64.0,,,1.0,,,,,,,,,,,,,
1963-11-08T00:00:00,1306.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,59.0,,,1.0,,,,,,,,,,,,,
1963-11-09T00:00:00,1636.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,64.0,,1.0,,,,,,,,,,,,,,
1963-11-10T00:00:00,1600.0,GHCND:USW00012839,0.05,0.0,0.0,81.0,73.0,1.0,1.0,,,,,,,,,,,,,,
1963-11-11T00:00:00,124.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,70.0,,1.0,,,,,,,,,,,,,,
1963-11-12T00:00:00,1606.0,GHCND:USW00012839,0.58,0.0,0.0,80.0,67.0,,1.0,,,,,,,,,,,,,,
1963-11-13T00:00:00,1300.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,54.0,,,,,,,,,,,,,,,,
1963-11-14T00:00:00,1354.0,GHCND:USW00012839,0.0,0.0,0.0,64.0,47.0,,,,,,,,,,,,,,,,
1963-11-15T00:00:00,1412.0,GHCND:USW00012839,0.0,0.0,0.0,71.0,45.0,,,,,,,,,,,,,,,,
1963-11-16T00:00:00,1154.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,58.0,,1.0,,,,,,,,,,,,,,
1963-11-17T00:00:00,1136.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,70.0,,,,,,,,,,,,,,,,
1963-11-18T00:00:00,1106.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,71.0,,,,,,,,,,,,,,,,
1963-11-19T00:00:00,1218.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,73.0,,,,,,,,,,,,,,,,
1963-11-20T00:00:00,1212.0,GHCND:USW00012839,0.01,0.0,0.0,78.0,71.0,,1.0,,,,,,,,,,,,,,
1963-11-21T00:00:00,1200.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,72.0,,1.0,,,,,,,,,,,,,,
1963-11-22T00:00:00,912.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,72.0,,,,,,,,,,,,,,,,
1963-11-23T00:00:00,1318.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,69.0,,,,,,,,,,,,,,,,
1963-11-24T00:00:00,1436.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,67.0,,,,,,,,,,,,,,,,
1963-11-25T00:00:00,1224.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,65.0,,,,,,,,,,,,,,,,
1963-11-26T00:00:00,1236.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,67.0,,,,,,,,,,,,,,,,
1963-11-27T00:00:00,1242.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,68.0,,,,,,,,,,,,,,,,
1963-11-28T00:00:00,1124.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,67.0,,,,,,,,,,,,,,,,
1963-11-29T00:00:00,1400.0,GHCND:USW00012839,0.07,0.0,0.0,80.0,56.0,,1.0,,,,,,,,,,,,,,
1963-11-30T00:00:00,1136.0,GHCND:USW00012839,0.0,0.0,0.0,65.0,48.0,,,,,,,,,,,,,,,,
1963-12-01T00:00:00,1130.0,GHCND:USW00012839,0.0,0.0,0.0,67.0,50.0,,,,,,,,,,,,,,,,
1963-12-02T00:00:00,248.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,48.0,,,,,,,,,,,,,,,,
1963-12-03T00:00:00,1242.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,52.0,,1.0,,,,,,,,,,,,,,
1963-12-04T00:00:00,236.0,GHCND:USW00012839,0.0,0.0,0.0,69.0,53.0,,1.0,1.0,,,,,,,,,,,,,
1963-12-05T00:00:00,1206.0,GHCND:USW00012839,0.0,0.0,0.0,70.0,51.0,,1.0,,,,,,,,,,,,,,
1963-12-06T00:00:00,1054.0,GHCND:USW00012839,0.0,0.0,0.0,70.0,49.0,,,,,,,,,,,,,,,,
1963-12-07T00:00:00,112.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,52.0,,,,,,,,,,,,,,,,
1963-12-08T00:00:00,1512.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,56.0,,,,,,,,,,,,,,,,
1963-12-09T00:00:00,1454.0,GHCND:USW00012839,0.0,0.0,0.0,68.0,55.0,,,1.0,,,,,,,,,,,,,
1963-12-10T00:00:00,1048.0,GHCND:USW00012839,0.0,0.0,0.0,71.0,49.0,,,,1.0,,,,,,,,,,,,
1963-12-11T00:00:00,1406.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,52.0,,,1.0,1.0,,,,,,,,,,,,
1963-12-12T00:00:00,1018.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,57.0,,,1.0,1.0,,,,,,,,,,,,
1963-12-13T00:00:00,1454.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,64.0,,,1.0,,,,,,,,,,,,,
1963-12-14T00:00:00,1012.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,63.0,,,1.0,,,,,,,,,,,,,
1963-12-15T00:00:00,1824.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,64.0,,,1.0,1.0,,,,,,,,,,,,
1963-12-16T00:00:00,2148.0,GHCND:USW00012839,0.2,0.0,0.0,73.0,60.0,,1.0,1.0,,,,,,,,,,,,,
1963-12-17T00:00:00,524.0,GHCND:USW00012839,0.94,0.0,0.0,65.0,62.0,,1.0,1.0,,,,,,,,,,,,,
1963-12-18T00:00:00,1600.0,GHCND:USW00012839,0.22,0.0,0.0,68.0,55.0,,1.0,1.0,,,,,,,,,,,,,
1963-12-19T00:00:00,1018.0,GHCND:USW00012839,0.0,0.0,0.0,68.0,46.0,,,,,,,,,,,,,,,,
1963-12-20T00:00:00,1424.0,GHCND:USW00012839,0.0,0.0,0.0,70.0,48.0,,,,,,,,,,,,,,,,
1963-12-21T00:00:00,2042.0,GHCND:USW00012839,0.0,0.0,0.0,74.0,56.0,,,,,,,,,,,,,,,,
1963-12-22T00:00:00,1524.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,55.0,,,1.0,1.0,,,,,,,,,,,,
1963-12-23T00:00:00,942.0,GHCND:USW00012839,0.03,0.0,0.0,77.0,68.0,1.0,1.0,,,,,,,,,,,,,,
1963-12-24T00:00:00,0.0,GHCND:USW00012839,0.29,0.0,0.0,71.0,50.0,1.0,1.0,,,,,,,,,,,,,,
1963-12-25T00:00:00,1330.0,GHCND:USW00012839,0.0,0.0,0.0,62.0,43.0,,,,,,,,,,,,,,,,
1963-12-26T00:00:00,1206.0,GHCND:USW00012839,0.0,0.0,0.0,68.0,44.0,,,,,,,,,,,,,,,,
1963-12-27T00:00:00,1148.0,GHCND:USW00012839,0.0,0.0,0.0,72.0,49.0,,,1.0,,,,,,,,,,,,,
1963-12-28T00:00:00,1324.0,GHCND:USW00012839,0.0,0.0,0.0,73.0,53.0,,,,,,,,,,,,,,,,
1963-12-29T00:00:00,2054.0,GHCND:USW00012839,0.0,0.0,0.0,77.0,55.0,,,1.0,1.0,,,,,,,,,,,,
1963-12-30T00:00:00,2230.0,GHCND:USW00012839,2.17,0.0,0.0,69.0,62.0,,1.0,1.0,,,,,,,,,,,,,
1963-11-02T00:00:00,,GHCND:USW00012839,0.0,0.0,0.0,81.0,58.0,,,,1.0,,,,,,,,,,,,
1964-10-01T00:00:00,1636.0,GHCND:USW00012839,0.03,0.0,0.0,87.0,77.0,,1.0,,,,,,,,,,,,,,
1964-10-02T00:00:00,1124.0,GHCND:USW00012839,0.28,0.0,0.0,88.0,75.0,1.0,1.0,,,,,,,,,,,,,,
1964-10-03T00:00:00,1124.0,GHCND:USW00012839,0.01,0.0,0.0,87.0,79.0,1.0,1.0,,,,,,,,,,,,,,
1964-10-04T00:00:00,942.0,GHCND:USW00012839,0.0,0.0,0.0,88.0,81.0,,1.0,,,,,,,,,,,,,,
1964-10-05T00:00:00,1448.0,GHCND:USW00012839,0.07,0.0,0.0,89.0,76.0,1.0,1.0,,,,,,,,,,,,,,
1964-10-06T00:00:00,1854.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,71.0,,1.0,,,,,,,,,,,,,,
1964-10-07T00:00:00,330.0,GHCND:USW00012839,0.23,0.0,0.0,83.0,68.0,,1.0,,,,,,,,,,,,,,
1964-10-08T00:00:00,136.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,70.0,,,1.0,1.0,,,,,,,,,,,,
1964-10-09T00:00:00,1706.0,GHCND:USW00012839,0.0,0.0,0.0,86.0,74.0,,1.0,1.0,1.0,,,,,,,,,,,,
1964-10-10T00:00:00,1554.0,GHCND:USW00012839,0.0,0.0,0.0,85.0,73.0,,1.0,,1.0,,,,,,,,,,,,
1964-10-11T00:00:00,1412.0,GHCND:USW00012839,0.43,0.0,0.0,83.0,73.0,,1.0,,,,,,,,,,,,,,
1964-10-12T00:00:00,1054.0,GHCND:USW00012839,2.72,0.0,0.0,80.0,72.0,,1.0,1.0,,,,,,,,,,,,,
1964-10-13T00:00:00,1112.0,GHCND:USW00012839,0.01,0.0,0.0,85.0,78.0,,1.0,,,,,,,,,,,,,,
1964-10-14T00:00:00,1706.0,GHCND:USW00012839,1.67,0.0,0.0,85.0,76.0,1.0,1.0,,,,,,,,,,,,,,
1964-10-15T00:00:00,1542.0,GHCND:USW00012839,0.03,0.0,0.0,87.0,72.0,,1.0,,,,,,,,,,,,,,
1964-10-16T00:00:00,1500.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,69.0,,,,,,,,,,,,,,,,
1964-10-17T00:00:00,1406.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,67.0,,,,,,,,,,,,,,,,
1964-10-18T00:00:00,1154.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,64.0,,,1.0,1.0,,,,,,,,,,,,
1964-10-19T00:00:00,1606.0,GHCND:USW00012839,0.0,0.0,0.0,83.0,67.0,,,1.0,1.0,,,,,,,,,,,,
1964-10-20T00:00:00,1536.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,64.0,,,1.0,1.0,,,,,,,,,,,,
1964-10-21T00:00:00,1324.0,GHCND:USW00012839,0.0,0.0,0.0,78.0,59.0,,,,,,,,,,,,,,,,
1964-10-22T00:00:00,1536.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,65.0,,,,,,,,,,,,,,,,
1964-10-23T00:00:00,1448.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,68.0,,,,,,,,,,,,,,,,
1964-10-24T00:00:00,1324.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,66.0,,,,,,,,,,,,,,,,
1964-10-25T00:00:00,1412.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,65.0,,,,,,,,,,,,,,,,
1964-10-26T00:00:00,1206.0,GHCND:USW00012839,0.05,0.0,0.0,84.0,71.0,,1.0,,,,,,,,,,,,,,
1964-10-27T00:00:00,1000.0,GHCND:USW00012839,0.16,0.0,0.0,82.0,74.0,,1.0,,,,,,,,,,,,,,
1964-10-28T00:00:00,1218.0,GHCND:USW00012839,3.3,0.0,0.0,79.0,70.0,,1.0,1.0,,,,,,,,,,,,,
1964-10-29T00:00:00,924.0,GHCND:USW00012839,0.67,0.0,0.0,79.0,70.0,,1.0,1.0,,,,,,,,,,,,,
1964-10-30T00:00:00,1436.0,GHCND:USW00012839,0.03,0.0,0.0,79.0,68.0,,1.0,,,,,,,,,,,,,,
1964-10-31T00:00:00,1348.0,GHCND:USW00012839,0.08,0.0,0.0,81.0,69.0,,1.0,,,,,,,,,,,,,,
1964-11-01T00:00:00,936.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,69.0,,,,,,,,,,,,,,,,
1964-11-02T00:00:00,300.0,GHCND:USW00012839,0.0,0.0,0.0,76.0,67.0,,1.0,,1.0,,,,,,,,,,,,
1964-11-03T00:00:00,1542.0,GHCND:USW00012839,0.0,0.0,0.0,79.0,66.0,,,1.0,1.0,,,,,,,,,,,,
1964-11-04T00:00:00,1100.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,70.0,,1.0,1.0,,,,,,,,,,,,,
1964-11-05T00:00:00,1048.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,74.0,,,,,,,,,,,,,,,,
1964-11-06T00:00:00,1136.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,67.0,,1.0,,,,,,,,,,,,,,
1964-11-07T00:00:00,1106.0,GHCND:USW00012839,0.13,0.0,0.0,80.0,68.0,,1.0,,,,,,,,,,,,,,
1964-11-08T00:00:00,1330.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,68.0,,,,,,,,,,,,,,,,
1964-11-09T00:00:00,1312.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,67.0,,,1.0,,,,,,,,,,,,,
1964-11-10T00:00:00,1542.0,GHCND:USW00012839,0.0,0.0,0.0,80.0,63.0,,,,,,,,,,,,,,,,
1964-11-11T00:00:00,1242.0,GHCND:USW00012839,0.0,0.0,0.0,81.0,65.0,,,,,,,,,,,,,,,,
1964-11-12T00:00:00,1518.0,GHCND:USW00012839,0.0,0.0,0.0,82.0,68.0,,1.0,,,,,,,,,,,,,,
1964-11-13T00:00:00,2324.0,GHCND:USW00012839,0.28,0.0,0.0,83.0,68.0,,1.0,,,,,,,,,,,,,,
1964-11-14T00:00:00,1648.0,GHCND:USW00012839,0.26,0.0,0.0,82.0,72.0,,1.0,,,,,,,,,,,,,,
